,Unnamed: 0,property_id,address,property_name,description,num_bedroom,num_bathroom,area_size,price,transaction_type,property_type,parking,laundry,furnished,pet_friendly,latitude,longitude,build_year,smoking_allowed,air_conditioning,hardwood_floors,balcony
0,0,10000,"671 Lee Ridge Road Edmonton,  AB T6K 0P1","671 Lee Ridge Road Edmonton,  AB T6K 0P1","Welcome to family friendly Lee Ridge! This lovely cul-de-sac home boasts 1326+1119 sqft of living space, 4 bdrms & 2.5 baths featuring a large living room w/ huge windows to take in lots of light, a formal dining room and a huge kitchen that features tons of storage! Upstairs features a large Primary bedroom w/ 2-pc ensuite and a second bedroom and second 4-pc bathroom for added convenience! The basement features 2 bedrooms & a 3-pc bath w/ an ample size closet, a den that can be an office area, a laundry room and rec room! This home is perfect for your growing family! Close to schools, shopping, transportation, park & playground! Don't miss out on this unique home!",4,3.0,1326,"360,000",Buy,House,garage,in_suite,False,True,53.468277,-113.440206,1977,False,False,False,False
1,1,10001,"9843 81 Avenue Edmonton,  AB T6E 1W4","9843 81 Avenue Edmonton,  AB T6E 1W4","Are you looking for a character home in the best location? Look no further! This gem is in Ritchie on a quiet cul-de-sac street. This home has excellent window placement, making it naturally bright. The main floor features two bedrooms, a full bathroom & an open-concept kitchen with a dining/living room. Upstairs, you'll find two massive bedrooms & a full bath, complete with a urinal for added convenience. There's even UPSTAIRS LAUNDRY! The basement has a room large enough to be a bedroom, gym or craft room. Also find a great room, storage area, cold room & a flex area that could easily convert to a kitchen. There is also a fully renovated 3-pc. Bathroom. The house features a beautiful SOUTH-FACING, FULLY-fenced backyard filled with perennials. There is a DOUBLE DETACHED GARAGE & additional RV Parking! The location couldn't be better - you'll be close to Whyte Ave, Mill Creek Ravine, UofA, downtown, & a thriving primary school. Don't miss out on a superb opportunity to live in a loved one-of-a-kind home!",4,3.0,1948,"549,000",Buy,House,garage,shared,True,True,53.516877,-113.484794,1949,False,True,False,False
2,2,10002,"10424 145 Street Edmonton,  AB T5N 2Y1","10424 145 Street Edmonton,  AB T5N 2Y1","Unparalleled Craftsmanship meets Modern Scandinavian Style in this show-stopping Luxury Home! This RARE full-sized infill is in MINT CONDITION and is much wider than a traditional skinny home! Walk into your open living space with soaring 10' ceilings, Central Air Conditioning, Custom Fireplace, Premium Hardwood Floors, Custom Window Coverings & Huge Windows! The Chef's kitchen offers a waterfall island, premium KitchenAid appliances, built in pantry & designer lighting. This is an entertainer's dream with a dining room that can fit a table for twelve! Enjoy the convenience of your MAIN FLOOR OFFICE and spacious back entrance with plenty of storage. Your hardwood staircase & custom railing lead up to your CARPET-FREE 2nd floor with a huge master with soaring ceilings, walk in closet & designer ensuite - plus 2 more bedrooms, full bathroom & laundry room! All of this plus an oversized 23'x21' HEATED Garage & a professionally landscaped sunny WEST-FACING backyard with deck. Immediate possession available!",3,3.0,1962,"755,000",Buy,House,covered,shared,False,True,53.547063,-113.571253,2019,False,True,True,True
3,3,10003,"1511 67 Street Edmonton,  AB T6X 0G8","1511 67 Street Edmonton,  AB T6X 0G8","Stunning brand new,never lived in,Triple car garage,3060 sq foot home , fully upgraded, modern finishes & features situated on a large pie shape lot,fully fenced. Upon entrance you will be mesmerized with tons of upgrades. Loads of sunlight in massive open to above living room with indent ceiling, fireplace with beautiful feature wall & custom lighting. Chef's kitchen with quartz countertop + Spice Kitchen. Formal Dining area with W/O to Deck & huge backyard.Main flr Full bed & full bath. 2nd floor bonus room ,4 br & 3 bath. Large primary bedroom with custom wall , a spa-like ensuite w/2 way fireplace, W/I closet. Another primary br with W/I closet & full ensuite. additional 2 bedrooms with attached jack & jill bathroom. Bsmt with a separate side entry for a future secondary suite waiting for your personal touches. Upgraded finishing throughout the home such as stucco exterior, glass railing, LED lightings, molding details, 8-foot interior doors, and dura deck with aluminum railing.This house has it all.",4,4.0,3061,"920,000",Buy,House,garage,shared,False,True,53.42013,-113.443321,2022,False,True,True,False
4,4,10004,"280 Gariepy Crescent Edmonton,  AB T6M 1A3","280 Gariepy Crescent Edmonton,  AB T6M 1A3","BACKING THE PRIVATE TREED PARK RESERVE! Tranquility in the middle of the city! Do you love wildlife and the out doors? This is the place for you. California West Coast Custom built 2 storey. A yard that will take your breath away, the soaring trees, pristine landscaping and many additional items for your enjoyment. This home includes a beautiful outdoor eating area with bar fridge and built in bbq. A deck top gazebo that has built in lights and misters, and of course a covered hot tub for you to enjoy year round. Almost 2500sqft and a partially finished basement. 5 bedroom 3 bathrooms, updated kitchen, updated main bath, and a primary bedroom that has a built in bed frame, his and hers closets and a 6 piece ensuite. Oversized Heated garage, 14x31 back deck, 8x12 custom built shed. Minutes to the Prestigious Edmonton Country, and steps to the River Valley Walking/Biking Trails. Close to schools, restaurants and lots of shopping. Enjoy your south backing private oasis in your new family home!",4,3.0,2540,"689,000",Buy,House,outdoor,shared,False,True,53.495258,-113.619033,1978,False,True,True,True
5,5,10005,"434 36 Street Edmonton,  AB T6X 2W6","434 36 Street Edmonton,  AB T6X 2W6","Detached Double Garage 2 storey home in the prestigious community of Charlesworth with modern features and finishes. 9 feet ceiling. Main floor welcomes you to Living area with open to above and a lot of windows bringing natural sunlight. Beautiful open concept spacious kitchen with upgraded appliances and pantry for additional storage. Dining area with walkout to backyard. Oak stairs leads you to Second floor bonus room ideal for family gatherings. Master bedroom with a stunning feature wall, walk-in closet and ensuite bathroom. Down the hall 2 more bedrooms with a full bathroom. Second floor laundry for convenience. close to all amenities -multiple shopping centers, walking trails and mins to multiple highways.",3,3.0,1972,"564,900",Buy,House,underground,shared,False,True,53.429263,-113.395589,2020,False,False,True,False
6,6,10006,"10523 55 Avenue Edmonton,  AB T6H 0W8","10523 55 Avenue Edmonton,  AB T6H 0W8","Incredible Pleasantview home on a massive 52' x 130' lot! Located on a quiet and beautiful street, surrounded by parks, you'll love it here! Enjoy the benefits and privacy of owning a corner lot, but without all of the extra work of shovelling and mowing. This bi-level is unique because the front entrance is large, and doesn't take away square footage from the main living area compared to regular bi-levels. Featuring 4 bedrooms, a massive living room, and a huge family room, you'll have plenty of space to enjoy life to the fullest in this home! The 2 bedrooms upstairs are currently connected, but could be easily made separated again. The ginormous yard is beautifully landscaped, featuring a pond, a large garden with raspberry bushes, flower beds, concrete patio, and fully grown mature trees. The oversized single car garage measures 13'3\u0022 x 23', with plenty of space to fit a vehicle, tools, work bench, etc. Upgrades include: Furnace, HWT, Dryer, central vac, upstairs windows, and back patio.",4,2.0,1090,"425,000",Buy,House,outdoor,shared,False,True,53.492265,-113.50204,1962,False,False,True,False
7,7,10007,"9608 150 Street Edmonton,  AB T5P 1N3","9608 150 Street Edmonton,  AB T5P 1N3","1989 CUSTOM BUILT 1855 ft2 BUNGALOW! 22 X 21.5 ft ATTACHED GARAGE & 24 X 24 ft DETACHED GARAGE + RV PARKING. 50 X 148 ft LOT ON LOVELY STREET IN CORE AREA. You will appreciate the craftsmanship in this well maintained ORIGINAL OWNER home offering 3 bedrooms, 2 baths & a classic layout with formal living & dining rooms in the front & kitchen, nook & family rooms at the back of the home. Many features & upgrades including the newer 35-year shingles, water heater, garage door opener, multiple bay windows, vinyl windows, large primary bedroom boasting an organized W/I closet & ensuite with oval shaped jetted soaker tub, extensive detailed woodwork, main floor laundry, wood burning F/P with a beautiful oak surround, dual tone ceiling texture, some newer appliances, etc. The large yard is fenced & landscaped featuring a deck & paving stone patio. The 24 x 24 ft detached garage is insulated, drywalled & heated and even offers a 2-pce bath & separate drain. A great space for a HOME BASED BUSINESS or MAN CAVE.",3,2.0,1854,"574,000",Buy,House,outdoor,in_suite,False,True,53.533651,-113.580194,1989,False,True,True,False
8,8,10008,"10716 69 Avenue Edmonton,  AB T6H 2E1","10716 69 Avenue Edmonton,  AB T6H 2E1","Welcome to the pinnacle of Allendale living - a new infill home with a legal suite, quartz counters, stunning curb appeal, and the perfect garage. This masterpiece boasts a contemporary design, abundant natural light, and flawless craftsmanship. The open-concept layout seamlessly connects the foyer to the living spaces, while the gourmet kitchen, featuring quartz countertops and high-end appliances, dazzles with its functionality and style. Its charm and contemporary flair captivates the exterior, leaving a lasting impression. The legal suite adds value and versatility, generating rental income while maintaining privacy with its own entrance. The spacious and well-organized garage complements the property's allure, providing ample room for vehicles and storage. This infill home blends elegance and practicality, offering an exceptional lifestyle for those who appreciate the finest in urban living. Embrace this extraordinary property as your own and experience the epitome of contemporary Luxury!",4,4.0,1580,"635,000",Buy,House,garage,shared,True,True,53.505841,-113.507443,2022,False,True,False,False
9,9,10009,"1419 35 Street Edmonton,  AB T6L 2M2","1419 35 Street Edmonton,  AB T6L 2M2","Welcome to Crawford Plains!!  This 4 level split with three bedrooms up and one bedroom down won't disappoint.  Enjoy open concept living on the main floor and enjoy the large living room/rec room for your family movie nights or those cozy around the fireplace type evenings.  complimented with a full bathroom upstairs and a 2 pc by the back entrance and a 3 pc just off the rec room.  Plenty of room for the entire family.  If that wasn't enough,  you can enjoy the deck and fenced back yard with a mechanic's dream garage.  The garage is approx 7 years old with ample room for your vehicle and a bonus area for the mancave.  Don't forget the additional RV parking as well.  Welcome home.",4,3.0,1117,"359,900",Buy,House,outdoor,in_suite,True,True,53.442541,-113.394711,1982,False,False,True,True
